Cohort,Side,Model,CV_BalancedAccuracy,CV_F1_Macro,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,RunDir
All_coef,left,SVM,0.7545628027597004,0.7668961201501876,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.8161764705882353,0.8641975308641975,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\SVM\20260919_163154
All_coef,left,MLP,0.7683857709057103,0.7732143971056078,0.84,0.8020833333333333,0.6666666666666666,0.9375,0.8161764705882353,0.8587962962962963,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\MLP\20260919_163155
All_coef,left,ResNet,0.5,0.3905930470347649,0.64,0.5,0.0,1.0,0.39024390243902435,0.45447530864197533,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\ResNet\20260919_163156
All_coef,left,ResNetAE,0.4973821989528796,0.38934426229508196,0.64,0.5,0.0,1.0,0.39024390243902435,0.4228395061728395,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\ResNetAE\20260919_163158
All_coef,left,MobileNet,0.5,0.3905930470347649,0.64,0.5,0.0,1.0,0.39024390243902435,0.4375,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\MobileNet\20260919_163200
All_coef,left,SqueezeNet,0.4662866369819445,0.4657715465549002,0.64,0.5,0.0,1.0,0.39024390243902435,0.30439814814814814,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_plsda_runs\All_coef\left\SqueezeNet\20260919_163201
