Cohort,Side,Model,CV_BalancedAccuracy,CV_F1_Macro,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,RunDir
All_coef,left,ResNet,0.5784606351225718,0.5796789249628148,0.5866666666666667,0.5150462962962963,0.25925925925925924,0.7708333333333334,0.5079365079365079,0.5609567901234568,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef\left\ResNet\20260919_161925
All_coef,right,ResNet,0.6009977827050997,0.6082151956110599,0.7733333333333333,0.6227272727272727,0.3,0.9454545454545454,0.6366486178398404,0.7136363636363636,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef\right\ResNet\20260919_161932
All_coef_Ds004469,left,ResNet,0.5747217806041336,0.5566502463054188,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,0.5,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef_Ds004469\left\ResNet\20260919_161938
All_coef_Ds004469,right,ResNet,0.5335497835497836,0.5177832919768404,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.09090909090909094,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef_Ds004469\right\ResNet\20260919_161940
All_coef_Ds005602,left,ResNet,0.6262626262626263,0.6286149162861492,0.5396825396825397,0.4815789473684211,0.2,0.7631578947368421,0.46153846153846156,0.5684210526315789,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef_Ds005602\left\ResNet\20260919_161943
All_coef_Ds005602,right,ResNet,0.6100253204620985,0.6178913161220436,0.6666666666666666,0.507177033492823,0.10526315789473684,0.9090909090909091,0.476039603960396,0.6901913875598086,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\leakage_free_runs\All_coef_Ds005602\right\ResNet\20260919_161949
