number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5,2026-09-19 20:20:24.084180,2026-09-19 20:20:31.558018,0 days 00:00:07.473838,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.49783549783549785,2026-09-19 20:20:31.558018,2026-09-19 20:20:34.329496,0 days 00:00:02.771478,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5,2026-09-19 20:20:34.329496,2026-09-19 20:20:36.097942,0 days 00:00:01.768446,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5,2026-09-19 20:20:36.097942,2026-09-19 20:20:44.006410,0 days 00:00:07.908468,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5411255411255411,2026-09-19 20:20:44.006410,2026-09-19 20:20:46.191029,0 days 00:00:02.184619,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,COMPLETE
5,0.5432900432900433,2026-09-19 20:20:46.191029,2026-09-19 20:20:47.855220,0 days 00:00:01.664191,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,COMPLETE
6,0.49783549783549785,2026-09-19 20:20:47.855220,2026-09-19 20:20:53.470323,0 days 00:00:05.615103,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.4816017316017316,2026-09-19 20:20:53.470323,2026-09-19 20:20:56.393845,0 days 00:00:02.923522,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,COMPLETE
8,0.5,2026-09-19 20:20:56.393845,2026-09-19 20:21:03.950325,0 days 00:00:07.556480,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.48593073593073594,2026-09-19 20:21:03.950325,2026-09-19 20:21:07.837193,0 days 00:00:03.886868,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
