number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5,2026-09-19 21:42:14.552404,2026-09-19 21:42:46.908713,0 days 00:00:32.356309,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5,2026-09-19 21:42:46.908713,2026-09-19 21:42:57.693163,0 days 00:00:10.784450,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5111111111111111,2026-09-19 21:42:57.693163,2026-09-19 21:43:04.917711,0 days 00:00:07.224548,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.537950937950938,2026-09-19 21:43:04.917711,2026-09-19 21:43:35.420656,0 days 00:00:30.502945,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.4967532467532468,2026-09-19 21:43:35.420656,2026-09-19 21:43:41.210450,0 days 00:00:05.789794,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-19 21:43:41.210450,2026-09-19 21:43:45.688710,0 days 00:00:04.478260,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5,2026-09-19 21:43:45.688710,2026-09-19 21:44:04.829013,0 days 00:00:19.140303,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.4993506493506493,2026-09-19 21:44:04.829013,2026-09-19 21:44:13.968623,0 days 00:00:09.139610,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5055555555555555,2026-09-19 21:44:13.968623,2026-09-19 21:44:38.494356,0 days 00:00:24.525733,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5,2026-09-19 21:44:38.494356,2026-09-19 21:44:51.146285,0 days 00:00:12.651929,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
