number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.6906204906204906,2026-09-19 21:39:44.520802,2026-09-19 21:40:21.842273,0 days 00:00:37.321471,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.518975468975469,2026-09-19 21:40:21.842273,2026-09-19 21:40:37.433765,0 days 00:00:15.591492,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.6512987012987013,2026-09-19 21:40:37.433765,2026-09-19 21:40:46.513170,0 days 00:00:09.079405,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5101731601731602,2026-09-19 21:40:46.513170,2026-09-19 21:40:54.000380,0 days 00:00:07.487210,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.5078643578643579,2026-09-19 21:40:54.000380,2026-09-19 21:40:56.742002,0 days 00:00:02.741622,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.6156565656565657,2026-09-19 21:40:56.742002,2026-09-19 21:41:06.112857,0 days 00:00:09.370855,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5082972582972582,2026-09-19 21:41:06.112857,2026-09-19 21:41:17.914832,0 days 00:00:11.801975,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5268398268398269,2026-09-19 21:41:17.914832,2026-09-19 21:41:26.031733,0 days 00:00:08.116901,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5207792207792208,2026-09-19 21:41:26.031733,2026-09-19 21:41:34.513751,0 days 00:00:08.482018,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.5804473304473304,2026-09-19 21:41:34.513751,2026-09-19 21:41:46.295842,0 days 00:00:11.782091,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
