number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5461049284578696,2026-09-19 22:27:52.660393,2026-09-19 22:27:58.462792,0 days 00:00:05.802399,8,0.17799726016810133,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.4984101748807631,2026-09-19 22:27:58.462792,2026-09-19 22:28:02.209793,0 days 00:00:03.747001,16,0.5849549260809972,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5047694753577107,2026-09-19 22:28:02.209793,2026-09-19 22:28:04.900238,0 days 00:00:02.690445,32,0.36237821581611895,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.568362480127186,2026-09-19 22:28:04.900238,2026-09-19 22:28:11.898362,0 days 00:00:06.998124,8,0.28318092164684583,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5047694753577107,2026-09-19 22:28:11.898362,2026-09-19 22:28:12.947699,0 days 00:00:01.049337,32,0.12322520635999887,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5,2026-09-19 22:28:12.947699,2026-09-19 22:28:14.017795,0 days 00:00:01.070096,32,0.5041986740582306,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.514308426073132,2026-09-19 22:28:14.017795,2026-09-19 22:28:19.878398,0 days 00:00:05.860603,8,0.34758845505563507,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5095389507154213,2026-09-19 22:28:19.878398,2026-09-19 22:28:21.018392,0 days 00:00:01.139994,16,0.3600340105889054,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.48251192368839424,2026-09-19 22:28:21.018392,2026-09-19 22:28:27.515827,0 days 00:00:06.497435,8,0.5474136752138244,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5047694753577107,2026-09-19 22:28:27.515827,2026-09-19 22:28:28.799129,0 days 00:00:01.283302,16,0.2626651653816322,0.0007641361869233315,0.0048696409415209,PRUNED
