Protocol,ProtocolKey,Cohort,Side,Model,EvalSeed,OptunaTrials,BestOOF_BalancedAccuracy,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,BestParams,RunDir
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,left,SqueezeNet,2026,10,0.5206677265500795,0.4166666666666667,0.25,0.0,0.5,0.2941176470588235,0.25,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\left\SqueezeNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SVM,42,10,0.5043290043290043,0.3333333333333333,0.18181818181818182,0.0,0.36363636363636365,0.25000000000000006,0.2727272727272727,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SVM\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SVM,123,10,0.5043290043290043,0.3333333333333333,0.18181818181818182,0.0,0.36363636363636365,0.25000000000000006,0.2727272727272727,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SVM\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SVM,2026,10,0.5043290043290043,0.08333333333333333,0.5,1.0,0.0,0.07692307692307693,0.9090909090909091,"{""C"": 0.05415244119402541, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SVM\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MLP,42,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.2727272727272727,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MLP\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MLP,123,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.2727272727272727,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MLP\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MLP,2026,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.0,"{""batch_size"": 16, ""dropout"": 0.23013213230530574, ""lr"": 0.0007641361869233315, ""weight_decay"": 0.0048696409415209}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MLP\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNet,42,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.0,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNet,123,10,0.5909090909090909,0.8333333333333334,0.45454545454545453,0.0,0.9090909090909091,0.45454545454545453,0.2727272727272727,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNet,2026,10,0.5909090909090909,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.0,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNetAE,42,10,0.5909090909090909,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.0,"{""batch_size"": 16, ""dropout"": 0.14881529393791154, ""lr"": 0.0015635108708133452, ""recon_weight"": 0.04407984038169244, ""weight_decay"": 1.6536937182824424e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNetAE\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNetAE,123,10,0.5909090909090909,0.8333333333333334,0.45454545454545453,0.0,0.9090909090909091,0.45454545454545453,0.0,"{""batch_size"": 16, ""dropout"": 0.14881529393791154, ""lr"": 0.0015635108708133452, ""recon_weight"": 0.04407984038169244, ""weight_decay"": 1.6536937182824424e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNetAE\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,ResNetAE,2026,10,0.5909090909090909,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.0,"{""batch_size"": 16, ""dropout"": 0.14881529393791154, ""lr"": 0.0015635108708133452, ""recon_weight"": 0.04407984038169244, ""weight_decay"": 1.6536937182824424e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\ResNetAE\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MobileNet,42,10,0.5454545454545454,0.8333333333333334,0.45454545454545453,0.0,0.9090909090909091,0.45454545454545453,0.0,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MobileNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MobileNet,123,10,0.5454545454545454,0.75,0.4090909090909091,0.0,0.8181818181818182,0.4285714285714286,0.36363636363636365,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MobileNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,MobileNet,2026,10,0.5454545454545454,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.18181818181818177,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\MobileNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SqueezeNet,42,10,0.5432900432900433,0.6666666666666666,0.36363636363636365,0.0,0.7272727272727273,0.39999999999999997,0.2727272727272727,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SqueezeNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SqueezeNet,123,10,0.5432900432900433,0.8333333333333334,0.45454545454545453,0.0,0.9090909090909091,0.45454545454545453,0.36363636363636365,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SqueezeNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds004469,right,SqueezeNet,2026,10,0.5432900432900433,0.5833333333333334,0.3181818181818182,0.0,0.6363636363636364,0.3684210526315789,0.36363636363636365,"{""batch_size"": 32, ""dropout"": 0.4233589392465845, ""lr"": 0.0007896186801026692, ""weight_decay"": 4.809461967501575e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds004469\right\SqueezeNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SVM,42,10,0.8832611832611832,0.873015873015873,0.8673684210526316,0.84,0.8947368421052632,0.8673684210526316,0.9189473684210526,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SVM\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SVM,123,10,0.8832611832611832,0.873015873015873,0.8673684210526316,0.84,0.8947368421052632,0.8673684210526316,0.92,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SVM\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SVM,2026,10,0.8832611832611832,0.8412698412698413,0.8342105263157895,0.8,0.868421052631579,0.8342105263157895,0.92,"{""C"": 29.154431891537552, ""gamma_mode"": ""scale""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SVM\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MLP,42,10,0.9041125541125541,0.8571428571428571,0.8542105263157895,0.84,0.868421052631579,0.851764705882353,0.9084210526315789,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MLP\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MLP,123,10,0.9041125541125541,0.8412698412698413,0.8410526315789473,0.84,0.8421052631578947,0.8362785862785863,0.9147368421052632,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MLP\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MLP,2026,10,0.9041125541125541,0.8253968253968254,0.8210526315789474,0.8,0.8421052631578947,0.8188235294117647,0.9042105263157895,"{""batch_size"": 32, ""dropout"": 0.3099025726528951, ""lr"": 0.0016967533607196547, ""weight_decay"": 7.068974950624607e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MLP\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNet,42,10,0.6716450216450216,0.6349206349206349,0.5742105263157895,0.28,0.868421052631579,0.5599757060431217,0.6894736842105263,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNet,123,10,0.6716450216450216,0.6031746031746031,0.5342105263157895,0.2,0.868421052631579,0.5054945054945056,0.7,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNet,2026,10,0.6716450216450216,0.6825396825396826,0.6205263157894737,0.32,0.9210526315789473,0.6111111111111112,0.6957894736842105,"{""batch_size"": 32, ""dropout"": 0.1185801650879991, ""lr"": 0.000471705203762518, ""weight_decay"": 0.0013826232179369874}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNetAE,42,10,0.69992784992785,0.6825396825396826,0.6205263157894737,0.32,0.9210526315789473,0.6111111111111112,0.7494736842105263,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNetAE\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNetAE,123,10,0.69992784992785,0.6190476190476191,0.5542105263157895,0.24,0.868421052631579,0.5333333333333333,0.6894736842105263,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNetAE\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,ResNetAE,2026,10,0.69992784992785,0.7142857142857143,0.6810526315789474,0.52,0.8421052631578947,0.6856984478935699,0.8347368421052631,"{""batch_size"": 32, ""dropout"": 0.1798695128633439, ""lr"": 0.000160712385120399, ""recon_weight"": 0.04666963767236924, ""weight_decay"": 1.4742753159914662e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\ResNetAE\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MobileNet,42,10,0.7216450216450216,0.6031746031746031,0.5752631578947368,0.44,0.7105263157894737,0.5758147050902236,0.5789473684210527,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MobileNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MobileNet,123,10,0.7216450216450216,0.6984126984126984,0.6747368421052632,0.56,0.7894736842105263,0.6776191758685699,0.74,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MobileNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,MobileNet,2026,10,0.7216450216450216,0.7301587301587301,0.7147368421052631,0.64,0.7894736842105263,0.7161410018552876,0.7652631578947368,"{""batch_size"": 8, ""dropout"": 0.16239780813448107, ""lr"": 0.0003574712922600243, ""weight_decay"": 0.006351221010640704}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\MobileNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SqueezeNet,42,10,0.5170995670995672,0.4603174603174603,0.4157894736842105,0.2,0.631578947368421,0.4063192904656319,0.40736842105263166,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SqueezeNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SqueezeNet,123,10,0.5170995670995672,0.5396825396825397,0.5089473684210526,0.36,0.6578947368421053,0.5079450579046593,0.5705263157894737,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SqueezeNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,left,SqueezeNet,2026,10,0.5170995670995672,0.49206349206349204,0.4421052631578948,0.2,0.6842105263157895,0.4285714285714286,0.41578947368421054,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\left\SqueezeNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SVM,42,10,0.8747032758347839,0.8571428571428571,0.8379186602870814,0.7894736842105263,0.8863636363636364,0.8328912466843501,0.9174641148325358,"{""C"": 75.7947995334801, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SVM\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SVM,123,10,0.8747032758347839,0.8571428571428571,0.8379186602870814,0.7894736842105263,0.8863636363636364,0.8328912466843501,0.9198564593301435,"{""C"": 75.7947995334801, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SVM\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,SVM,2026,10,0.8747032758347839,0.8571428571428571,0.8379186602870814,0.7894736842105263,0.8863636363636364,0.8328912466843501,0.9162679425837319,"{""C"": 75.7947995334801, ""gamma_mode"": ""auto""}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\SVM\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MLP,42,10,0.8845940813419845,0.8253968253968254,0.8002392344497608,0.7368421052631579,0.8636363636363636,0.7957559681697612,0.90311004784689,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MLP\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MLP,123,10,0.8845940813419845,0.8412698412698413,0.8265550239234449,0.7894736842105263,0.8636363636363636,0.8168604651162792,0.9270334928229664,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MLP\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MLP,2026,10,0.8845940813419845,0.8571428571428571,0.8379186602870814,0.7894736842105263,0.8863636363636364,0.8328912466843501,0.9330143540669856,"{""batch_size"": 8, ""dropout"": 0.4579309401710595, ""lr"": 0.000642033033629786, ""weight_decay"": 5.4880470007660465e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MLP\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNet,42,10,0.691644247507517,0.7936507936507936,0.7027511961722488,0.47368421052631576,0.9318181818181818,0.7219015280135823,0.8624401913875598,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNet,123,10,0.691644247507517,0.7301587301587301,0.6273923444976076,0.3684210526315789,0.8863636363636364,0.6363327674023769,0.8349282296650717,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNet,2026,10,0.691644247507517,0.8571428571428571,0.7930622009569378,0.631578947368421,0.9545454545454546,0.81524926686217,0.9066985645933014,"{""batch_size"": 8, ""dropout"": 0.29807076404450805, ""lr"": 0.00028180680291847244, ""weight_decay"": 2.4586032763280077e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNet\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNetAE,42,10,0.6875296724165216,0.6825396825396826,0.5783492822966507,0.3157894736842105,0.8409090909090909,0.5811170212765957,0.6543062200956937,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNetAE\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNetAE,123,10,0.6875296724165216,0.746031746031746,0.6836124401913876,0.5263157894736842,0.8409090909090909,0.6888888888888889,0.7272727272727273,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNetAE\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,ResNetAE,2026,10,0.6875296724165216,0.8412698412698413,0.8116028708133971,0.7368421052631579,0.8863636363636364,0.8116028708133971,0.8791866028708134,"{""batch_size"": 8, ""dropout"": 0.4795542149013333, ""lr"": 0.000750011895041699, ""recon_weight"": 0.18043311207136256, ""weight_decay"": 1.5339162591163623e-06}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\ResNetAE\seed_2026
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MobileNet,42,10,0.7649153347048583,0.7777777777777778,0.6913875598086124,0.47368421052631576,0.9090909090909091,0.7067819148936171,0.8732057416267942,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MobileNet\seed_42
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MobileNet,123,10,0.7649153347048583,0.746031746031746,0.6686602870813397,0.47368421052631576,0.8636363636363636,0.6777493606138107,0.7966507177033493,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MobileNet\seed_123
Optuna no-PLS coefficient,coef_raw,All_coef_Ds005602,right,MobileNet,2026,10,0.7649153347048583,0.7777777777777778,0.736244019138756,0.631578947368421,0.8409090909090909,0.736244019138756,0.8923444976076556,"{""batch_size"": 8, ""dropout"": 0.2465447373174767, ""lr"": 0.0004345454109729479, ""weight_decay"": 1.461896279370496e-05}",C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\optuna_runs_10fold_all\final\coef_raw\All_coef_Ds005602\right\MobileNet\seed_2026
