Theta,Radius,Area
0,1.11135e-15,0
0.0317333,0.0148229,0.000630466
0.0634665,0.0295432,0.00249929
0.0951998,0.0440596,0.0055403
0.126933,0.0582816,0.00964848
0.158666,0.0721339,0.0146884
0.1904,0.0855594,0.0205063
0.222133,0.0985214,0.0269451
0.253866,0.111003,0.03386
0.285599,0.123007,0.0411322
0.317333,0.134551,0.0486793
0.349066,0.145663,0.0564593
0.380799,0.15638,0.0644692
0.412532,0.166735,0.0727384
0.444266,0.176759,0.0813162
0.475999,0.186467,0.0902541
0.507732,0.195864,0.0995841
0.539465,0.204938,0.109299
0.571199,0.213661,0.119339
0.602932,0.221993,0.129589
0.634665,0.229882,0.139887
0.666398,0.237276,0.150045
0.698132,0.244118,0.159863
0.729865,0.250359,0.169147
0.761598,0.255955,0.177721
0.793331,0.260878,0.18544
0.825065,0.265118,0.192202
0.856798,0.268682,0.197962
0.888531,0.271599,0.202742
0.920265,0.273919,0.206634
0.951998,0.275706,0.209787
0.983731,0.277033,0.212379
1.01546,0.277975,0.21457
1.0472,0.278594,0.216459
1.07893,0.278936,0.218062
1.11066,0.279019,0.219312
1.1424,0.278836,0.220091
1.17413,0.27835,0.220258
1.20586,0.277505,0.219678
1.2376,0.27623,0.218229
1.26933,0.274451,0.215813
1.30106,0.272101,0.212353
1.3328,0.26913,0.207802
1.36453,0.265513,0.202157
1.39626,0.261259,0.195467
1.428,0.256411,0.187851
1.45973,0.251052,0.179498
1.49146,0.245302,0.17066
1.5232,0.239313,0.161639
1.55493,0.233261,0.152747
1.58666,0.227335,0.144278
1.6184,0.221722,0.136468
1.65013,0.216591,0.129471
1.68186,0.212076,0.123356
1.7136,0.208267,0.118117
1.74533,0.205197,0.113698
1.77706,0.202852,0.110008
1.8088,0.201167,0.106943
1.84053,0.200046,0.1044
1.87226,0.199375,0.102311
1.904,0.199032,0.100731
1.93573,0.198908,0.0996099
1.96746,0.198905,0.0985458
1.9992,0.198949,0.0973282
2.03093,0.198987,0.0959059
2.06266,0.198988,0.0943206
2.0944,0.198945,0.0926797
2.12613,0.198869,0.0911243
2.15786,0.198786,0.0897946
2.18959,0.198731,0.0887975
2.22133,0.198741,0.0881911
2.25306,0.19884,0.0879972
2.28479,0.199038,0.0882292
2.31653,0.199322,0.0889157
2.34826,0.19965,0.090072
2.37999,0.199958,0.0916244
2.41173,0.200151,0.0933973
2.44346,0.200112,0.0951865
2.47519,0.199706,0.0967624
2.50693,0.19878,0.0978654
2.53866,0.19718,0.0982233
2.57039,0.194757,0.0975821
2.60213,0.19138,0.0957403
2.63386,0.186943,0.0925793
2.66559,0.181379,0.0880811
2.69733,0.174657,0.0823312
2.72906,0.166785,0.0755066
2.76079,0.157807,0.0678527
2.79253,0.1478,0.0596555
2.82426,0.136858,0.051213
2.85599,0.125096,0.0428121
2.88773,0.112631,0.034712
2.91946,0.0995822,0.0271358
2.95119,0.0860646,0.020268
2.98293,0.0721819,0.0142554
3.01466,0.0580254,0.00921076
3.04639,0.0436722,0.00521638
3.07813,0.0291849,0.00232885
3.10986,0.0146139,0.000583699
3.14159,8.87305e-16,4.42371e-17
