number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.7216450216450216,2026-09-19 20:27:46.444137,2026-09-19 20:28:23.502771,0 days 00:00:37.058634,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5448773448773448,2026-09-19 20:28:23.502771,2026-09-19 20:28:36.058705,0 days 00:00:12.555934,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.641991341991342,2026-09-19 20:28:36.058705,2026-09-19 20:28:44.440328,0 days 00:00:08.381623,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5272727272727273,2026-09-19 20:28:44.440328,2026-09-19 20:28:54.470270,0 days 00:00:10.029942,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.5282106782106782,2026-09-19 20:28:54.470270,2026-09-19 20:28:57.166101,0 days 00:00:02.695831,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5259018759018759,2026-09-19 20:28:57.166101,2026-09-19 20:28:59.837589,0 days 00:00:02.671488,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5462481962481962,2026-09-19 20:28:59.837589,2026-09-19 20:29:12.859026,0 days 00:00:13.021437,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5101731601731602,2026-09-19 20:29:12.859026,2026-09-19 20:29:18.651797,0 days 00:00:05.792771,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5272727272727273,2026-09-19 20:29:18.651797,2026-09-19 20:29:28.528756,0 days 00:00:09.876959,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.561038961038961,2026-09-19 20:29:28.528756,2026-09-19 20:29:36.705042,0 days 00:00:08.176286,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
