number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.6699134199134199,2026-09-19 21:27:24.946825,2026-09-19 21:27:29.024367,0 days 00:00:04.077542,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.6006493506493507,2026-09-19 21:27:29.024367,2026-09-19 21:27:32.301949,0 days 00:00:03.277582,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.579004329004329,2026-09-19 21:27:32.301949,2026-09-19 21:27:33.636610,0 days 00:00:01.334661,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.6244588744588744,2026-09-19 21:27:33.636610,2026-09-19 21:27:37.692025,0 days 00:00:04.055415,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5670995670995671,2026-09-19 21:27:37.692025,2026-09-19 21:27:38.483479,0 days 00:00:00.791454,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.579004329004329,2026-09-19 21:27:38.483479,2026-09-19 21:27:39.282188,0 days 00:00:00.798709,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5335497835497836,2026-09-19 21:27:39.282188,2026-09-19 21:27:41.521238,0 days 00:00:02.239050,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5454545454545454,2026-09-19 21:27:41.521238,2026-09-19 21:27:42.959256,0 days 00:00:01.438018,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5909090909090909,2026-09-19 21:27:42.959256,2026-09-19 21:27:45.122132,0 days 00:00:02.162876,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.6244588744588744,2026-09-19 21:27:45.122132,2026-09-19 21:27:47.048272,0 days 00:00:01.926140,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
