number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.6747111884791898,2026-09-19 21:47:07.033206,2026-09-19 21:47:43.226455,0 days 00:00:36.193249,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.6310333913593923,2026-09-19 21:47:43.226455,2026-09-19 21:48:10.273712,0 days 00:00:27.047257,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.6550482671308752,2026-09-19 21:48:10.273712,2026-09-19 21:48:22.315946,0 days 00:00:12.042234,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.69583794904257,2026-09-19 21:48:22.315946,2026-09-19 21:49:01.071174,0 days 00:00:38.755228,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.6916046842854882,2026-09-19 21:49:01.072175,2026-09-19 21:49:14.586469,0 days 00:00:13.514294,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,COMPLETE
5,0.6409241968665929,2026-09-19 21:49:14.586469,2026-09-19 21:49:24.913860,0 days 00:00:10.327391,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5507200506409242,2026-09-19 21:49:24.913860,2026-09-19 21:49:37.302108,0 days 00:00:12.388248,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5436777971197975,2026-09-19 21:49:37.302108,2026-09-19 21:49:48.224164,0 days 00:00:10.922056,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.5394840955847444,2026-09-19 21:49:48.224164,2026-09-19 21:50:03.100396,0 days 00:00:14.876232,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.550759613862953,2026-09-19 21:50:03.100396,2026-09-19 21:50:10.873982,0 days 00:00:07.773586,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
