number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.7057287545497705,2026-09-19 20:41:57.262027,2026-09-19 20:42:39.490404,0 days 00:00:42.228377,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.6649786358601044,2026-09-19 20:42:39.490404,2026-09-19 20:43:06.020744,0 days 00:00:26.530340,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.712810571292926,2026-09-19 20:43:06.020744,2026-09-19 20:43:16.299993,0 days 00:00:10.279249,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.7649153347048583,2026-09-19 20:43:16.299993,2026-09-19 20:44:04.286535,0 days 00:00:47.986542,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5591865801550878,2026-09-19 20:44:04.286535,2026-09-19 20:44:08.604889,0 days 00:00:04.318354,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.5690378224402595,2026-09-19 20:44:08.604889,2026-09-19 20:44:12.523672,0 days 00:00:03.918783,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5718468112043045,2026-09-19 20:44:12.523672,2026-09-19 20:44:28.563173,0 days 00:00:16.039501,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,PRUNED
7,0.5268238645355278,2026-09-19 20:44:28.563173,2026-09-19 20:44:38.660095,0 days 00:00:10.096922,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.7550245291976578,2026-09-19 20:44:38.660095,2026-09-19 20:45:17.400392,0 days 00:00:38.740297,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5662683968982434,2026-09-19 20:45:17.400392,2026-09-19 20:45:24.086318,0 days 00:00:06.685926,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
