number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5,2026-09-19 20:30:04.737711,2026-09-19 20:30:20.643078,0 days 00:00:15.905367,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5,2026-09-19 20:30:20.643078,2026-09-19 20:30:31.222844,0 days 00:00:10.579766,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5,2026-09-19 20:30:31.222844,2026-09-19 20:30:36.131396,0 days 00:00:04.908552,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5170995670995672,2026-09-19 20:30:36.132396,2026-09-19 20:30:56.409627,0 days 00:00:20.277231,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.5,2026-09-19 20:30:56.409627,2026-09-19 20:31:01.223378,0 days 00:00:04.813751,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,COMPLETE
5,0.5,2026-09-19 20:31:01.223378,2026-09-19 20:31:07.267078,0 days 00:00:06.043700,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,COMPLETE
6,0.5,2026-09-19 20:31:07.267078,2026-09-19 20:31:22.940847,0 days 00:00:15.673769,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.5,2026-09-19 20:31:22.940847,2026-09-19 20:31:31.544577,0 days 00:00:08.603730,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,COMPLETE
8,0.5124819624819625,2026-09-19 20:31:31.544577,2026-09-19 20:31:51.535612,0 days 00:00:19.991035,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5,2026-09-19 20:31:51.535612,2026-09-19 20:32:00.626195,0 days 00:00:09.090583,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
