number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5389507154213037,2026-09-19 21:23:40.446376,2026-09-19 21:23:42.966665,0 days 00:00:02.520289,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.5119236883942766,2026-09-19 21:23:42.966665,2026-09-19 21:23:45.341277,0 days 00:00:02.374612,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.4483306836248013,2026-09-19 21:23:45.341277,2026-09-19 21:23:46.228094,0 days 00:00:00.886817,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.4594594594594595,2026-09-19 21:23:46.228094,2026-09-19 21:23:47.076064,0 days 00:00:00.847970,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,PRUNED
4,0.48887122416534184,2026-09-19 21:23:47.076064,2026-09-19 21:23:47.506446,0 days 00:00:00.430382,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,PRUNED
5,0.4753577106518283,2026-09-19 21:23:47.506446,2026-09-19 21:23:47.921919,0 days 00:00:00.415473,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,PRUNED
6,0.5500794912559619,2026-09-19 21:23:47.921919,2026-09-19 21:23:50.598556,0 days 00:00:02.676637,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.5071542130365659,2026-09-19 21:23:50.598556,2026-09-19 21:23:51.415697,0 days 00:00:00.817141,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,PRUNED
8,0.48251192368839424,2026-09-19 21:23:51.415697,2026-09-19 21:23:52.201095,0 days 00:00:00.785398,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,PRUNED
9,0.47774244833068363,2026-09-19 21:23:52.201095,2026-09-19 21:23:52.773921,0 days 00:00:00.572826,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,PRUNED
