number,value,datetime_start,datetime_complete,duration,params_batch_size,params_dropout,params_lr,params_weight_decay,state
0,0.5,2026-09-19 21:29:49.600224,2026-09-19 21:29:57.336467,0 days 00:00:07.736243,8,0.16239780813448107,0.0003574712922600243,0.006351221010640704,COMPLETE
1,0.4880952380952381,2026-09-19 21:29:57.336467,2026-09-19 21:30:00.577654,0 days 00:00:03.241187,16,0.4879639408647978,0.00012184186502221769,0.0029154431891537554,COMPLETE
2,0.5454545454545454,2026-09-19 21:30:00.578654,2026-09-19 21:30:03.313729,0 days 00:00:02.735075,32,0.3099025726528951,0.0016967533607196547,7.068974950624607e-06,COMPLETE
3,0.5,2026-09-19 21:30:03.313729,2026-09-19 21:30:11.766350,0 days 00:00:08.452621,8,0.2465447373174767,0.0004345454109729479,1.461896279370496e-05,COMPLETE
4,0.4880952380952381,2026-09-19 21:30:11.766350,2026-09-19 21:30:14.056940,0 days 00:00:02.290590,32,0.1185801650879991,0.000471705203762518,0.0013826232179369874,COMPLETE
5,0.5,2026-09-19 21:30:14.056940,2026-09-19 21:30:17.451722,0 days 00:00:03.394782,32,0.4233589392465845,0.0007896186801026692,4.809461967501575e-06,COMPLETE
6,0.5,2026-09-19 21:30:17.451722,2026-09-19 21:30:28.753744,0 days 00:00:11.302022,8,0.29807076404450805,0.00028180680291847244,2.4586032763280077e-06,COMPLETE
7,0.5670995670995671,2026-09-19 21:30:28.753744,2026-09-19 21:30:31.732146,0 days 00:00:02.978402,16,0.3080272084711243,0.00011240768803005555,0.004337920697490943,COMPLETE
8,0.5,2026-09-19 21:30:31.732146,2026-09-19 21:30:40.255116,0 days 00:00:08.522970,8,0.4579309401710595,0.000642033033629786,5.4880470007660465e-06,COMPLETE
9,0.5,2026-09-19 21:30:40.255116,2026-09-19 21:30:44.713742,0 days 00:00:04.458626,16,0.23013213230530574,0.0007641361869233315,0.0048696409415209,COMPLETE
