Cohort,Side,Model,CV_BalancedAccuracy,CV_F1_Macro,Test_Accuracy,Test_BalancedAccuracy,Test_Sensitivity,Test_Specificity,Test_F1_Macro,Test_ROC_AUC,RunDir
All_coef,left,PointNet_PLSDA,0.5530410529921221,0.5519265719179425,0.68,0.5636574074074074,0.14814814814814814,0.9791666666666666,0.5233050847457626,0.9035493827160495,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef\left\20260919_182541
All_coef,right,PointNet_PLSDA,0.6236141906873615,0.6372244205765969,0.8533333333333334,0.740909090909091,0.5,0.9818181818181818,0.7763621577663322,0.8290909090909091,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef\right\20260919_182552
All_coef_Ds004469,left,PointNet_PLSDA,0.4936406995230525,0.48148148148148145,0.8333333333333334,0.5,0.0,1.0,0.45454545454545453,1.0,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef_Ds004469\left\20260919_182604
All_coef_Ds004469,right,PointNet_PLSDA,0.5909090909090909,0.6054590570719602,0.9166666666666666,0.5,0.0,1.0,0.4782608695652174,0.36363636363636365,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef_Ds004469\right\20260919_182607
All_coef_Ds005602,left,PointNet_PLSDA,0.7934343434343434,0.8031335022047097,0.873015873015873,0.8742105263157895,0.88,0.868421052631579,0.869022869022869,0.9284210526315789,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef_Ds005602\left\20260919_182610
All_coef_Ds005602,right,PointNet_PLSDA,0.7381310333913594,0.7570731707317072,0.8571428571428571,0.7930622009569378,0.631578947368421,0.9545454545454546,0.81524926686217,0.8612440191387559,C:\Users\IHCK\Desktop\17-9-2569\Hippocampal-Shape-Analysis-for-Epilepsy-Detection\Model\pointnet_plsda_runs\All_coef_Ds005602\right\20260919_182620
